                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                0.60046,                0.44652,                0.99224,                0.86722,                0.83488,                0.87119,                0.69754,                0.66584,                0.43772,                0.99121,               0.007261,               0.007261,               0.007261
                     85,                0.60261,                0.44249,                0.98632,                0.86189,                0.84558,                0.87544,                0.70055,                0.66414,                 0.4466,                0.98876,               0.007228,               0.007228,               0.007228
                     86,                0.60755,                0.44502,                0.98879,                0.86238,                0.85318,                0.87956,                0.70106,                0.65306,                0.44085,                0.98718,               0.007195,               0.007195,               0.007195
                     87,                0.59313,                0.43361,                0.98537,                0.86146,                0.84127,                0.87312,                0.69693,                0.65636,                0.43978,                0.98981,               0.007162,               0.007162,               0.007162
                     88,                0.59638,                0.44631,                0.98856,                0.87263,                0.84122,                0.86768,                0.69669,                 0.6629,                 0.4452,                0.99347,               0.007129,               0.007129,               0.007129
                     89,                0.59428,                0.43735,                0.98793,                0.88163,                0.83485,                 0.8785,                0.70447,                0.65709,                0.43858,                0.98921,               0.007096,               0.007096,               0.007096
                     90,                0.59007,                0.42991,                 0.9812,                0.88947,                0.82768,                0.88074,                0.70331,                0.64881,                0.42696,                0.98728,               0.007063,               0.007063,               0.007063
                     91,                0.58425,                0.42803,                0.98019,                0.87568,                  0.844,                0.87672,                0.70104,                 0.6528,                0.42776,                0.98522,                0.00703,                0.00703,                0.00703
                     92,                0.58992,                0.42921,                0.97937,                0.86928,                0.83378,                0.87427,                0.70509,                0.64682,                0.43377,                0.98146,               0.006997,               0.006997,               0.006997
                     93,                0.58444,                0.42672,                0.97761,                0.85977,                0.84756,                0.87298,                0.70443,                0.65847,                0.43868,                0.99298,               0.006964,               0.006964,               0.006964
                     94,                0.58336,                0.42483,                0.97912,                0.87687,                0.82908,                0.87155,                0.70172,                0.64593,                0.42555,                0.98229,               0.006931,               0.006931,               0.006931
                     95,                0.58105,                0.41853,                0.97625,                0.87377,                0.83508,                0.87173,                0.70855,                0.64716,                 0.4376,                0.98022,               0.006898,               0.006898,               0.006898
                     96,                0.57573,                0.41786,                0.97283,                0.86406,                0.83383,                0.87815,                0.70923,                0.65045,                 0.4208,                0.97724,               0.006865,               0.006865,               0.006865
                     97,                 0.5781,                0.41524,                0.97694,                0.87142,                0.84286,                0.87338,                0.70512,                0.64921,                0.42659,                0.98061,               0.006832,               0.006832,               0.006832
                     98,                0.57749,                0.41904,                0.97781,                0.86608,                0.84649,                0.87343,                0.70556,                0.65049,                0.42297,                0.98098,               0.006799,               0.006799,               0.006799
                     99,                0.57584,                0.42377,                 0.9789,                0.89542,                0.81411,                0.87924,                0.70761,                0.64608,                 0.4211,                0.98666,               0.006766,               0.006766,               0.006766
                    100,                0.56777,                0.41059,                 0.9727,                 0.8672,                0.84405,                0.87958,                0.70939,                0.63739,                 0.4187,                0.98829,               0.006733,               0.006733,               0.006733
                    101,                0.57181,                 0.4092,                0.97149,                0.86089,                0.84804,                0.86882,                0.70142,                0.64003,                0.41907,                0.98278,                 0.0067,                 0.0067,                 0.0067
                    102,                 0.5693,                0.42035,                0.97623,                0.86057,                0.85281,                  0.872,                0.70822,                0.62932,                  0.421,                 0.9794,               0.006667,               0.006667,               0.006667
                    103,                0.56748,                0.40397,                0.97181,                0.88905,                0.82644,                0.87212,                0.70878,                0.62904,                0.41707,                0.97305,               0.006634,               0.006634,               0.006634
                    104,                0.56376,                0.40329,                0.96966,                 0.8851,                0.84798,                0.88432,                0.71506,                0.63116,                0.40523,                0.97729,               0.006601,               0.006601,               0.006601
                    105,                0.56321,                0.41092,                0.96624,                0.87862,                0.85202,                 0.8776,                0.71008,                0.63882,                0.40599,                0.97481,               0.006568,               0.006568,               0.006568
                    106,                0.55648,                0.40482,                0.96544,                0.86753,                0.84372,                0.87446,                0.70871,                0.63594,                0.41317,                0.97593,               0.006535,               0.006535,               0.006535
                    107,                0.55696,                0.39727,                0.96375,                 0.8558,                0.85841,                0.88246,                0.71216,                0.63774,                0.41259,                0.97729,               0.006502,               0.006502,               0.006502
                    108,                 0.5549,                0.40002,                0.96276,                0.89917,                0.83507,                0.88564,                0.71423,                0.63505,                0.40943,                0.98075,               0.006469,               0.006469,               0.006469
                    109,                0.55381,                0.40145,                0.96445,                0.86082,                0.86254,                0.88215,                0.71246,                0.63552,                0.40897,                0.98168,               0.006436,               0.006436,               0.006436
                    110,                0.55054,                0.39695,                 0.9616,                0.87331,                 0.8485,                0.88201,                0.71158,                0.63849,                0.40738,                0.97618,               0.006403,               0.006403,               0.006403
                    111,                0.54942,                0.39149,                0.96183,                 0.9003,                0.83457,                0.88458,                0.71623,                0.63658,                0.40204,                 0.9807,                0.00637,                0.00637,                0.00637
                    112,                0.54806,                0.39366,                0.96205,                0.86678,                0.86066,                0.88395,                0.71148,                0.63384,                0.39643,                0.97965,               0.006337,               0.006337,               0.006337
                    113,                0.54738,                0.39065,                0.96042,                0.88665,                0.84323,                0.87134,                0.70868,                0.63349,                0.40279,                0.98508,               0.006304,               0.006304,               0.006304
                    114,                0.54064,                 0.3881,                0.95735,                0.87738,                0.83415,                0.86341,                0.70685,                0.63412,                0.41161,                0.98538,               0.006271,               0.006271,               0.006271
                    115,                0.53991,                0.39123,                 0.9575,                0.87534,                0.84419,                0.87052,                0.71116,                0.63586,                 0.4041,                0.97581,               0.006238,               0.006238,               0.006238
                    116,                0.54531,                0.39493,                0.96106,                0.88285,                0.83836,                0.87649,                0.71695,                0.62109,                0.40295,                 0.9746,               0.006205,               0.006205,               0.006205
                    117,                0.54129,                0.39067,                0.95801,                0.87579,                0.85605,                0.87919,                0.71427,                0.62126,                0.39684,                0.96909,               0.006172,               0.006172,               0.006172
                    118,                0.53837,                0.38985,                0.95913,                0.87849,                0.83345,                0.87491,                0.71829,                 0.6132,                0.38876,                0.96445,               0.006139,               0.006139,               0.006139
                    119,                0.54212,                0.38574,                0.95734,                0.87283,                0.85429,                0.88152,                0.71975,                0.61878,                0.39182,                0.97138,               0.006106,               0.006106,               0.006106
                    120,                0.53929,                0.38112,                0.95948,                0.88157,                0.83768,                0.87905,                0.71955,                0.61558,                0.39821,                0.96621,               0.006073,               0.006073,               0.006073
                    121,                0.53218,                0.38232,                0.95356,                0.86732,                0.85203,                0.87988,                0.71594,                0.62083,                0.39732,                0.97022,                0.00604,                0.00604,                0.00604
                    122,                0.53521,                0.38516,                0.95599,                0.87749,                0.84754,                0.87881,                0.71277,                0.62312,                0.39572,                0.97474,               0.006007,               0.006007,               0.006007
                    123,                0.52945,                 0.3769,                0.95154,                0.88927,                0.83588,                0.87625,                0.71151,                0.62414,                0.39599,                0.97548,               0.005974,               0.005974,               0.005974
                    124,                0.52908,                0.38606,                0.95016,                0.87504,                 0.8545,                0.87623,                0.70866,                0.62453,                0.40339,                0.97391,               0.005941,               0.005941,               0.005941
                    125,                0.52896,                0.37931,                0.95165,                0.88668,                0.84111,                0.87414,                 0.7113,                0.62096,                 0.4009,                 0.9735,               0.005908,               0.005908,               0.005908
                    126,                0.52596,                0.38428,                0.94955,                0.86263,                0.85505,                0.87724,                0.71498,                0.62357,                0.39904,                0.97402,               0.005875,               0.005875,               0.005875
                    127,                 0.5254,                0.37717,                0.95058,                0.88004,                0.84102,                0.87744,                 0.7176,                0.61998,                 0.3999,                 0.9739,               0.005842,               0.005842,               0.005842
                    128,                0.51814,                0.36937,                0.94605,                0.87679,                0.84761,                0.87877,                0.71903,                0.61755,                0.39554,                0.97276,               0.005809,               0.005809,               0.005809
                    129,                0.52276,                0.36842,                 0.9544,                0.86879,                0.85171,                0.87616,                 0.7192,                0.61977,                0.40065,                0.97529,               0.005776,               0.005776,               0.005776
                    130,                0.51905,                0.36833,                0.94544,                  0.876,                0.84861,                0.87615,                 0.7193,                0.61872,                0.40252,                0.97238,               0.005743,               0.005743,               0.005743
                    131,                0.51374,                0.36525,                0.94159,                0.86777,                0.86062,                0.87991,                0.72104,                 0.6186,                0.39614,                0.96795,                0.00571,                0.00571,                0.00571
                    132,                0.51812,                 0.3706,                0.94741,                0.85487,                 0.8608,                0.88142,                 0.7219,                0.61777,                0.38869,                0.96992,               0.005677,               0.005677,               0.005677
                    133,                0.51452,                0.36147,                 0.9415,                0.85847,                 0.8638,                 0.8787,                0.71738,                0.61764,                0.39274,                0.96938,               0.005644,               0.005644,               0.005644
                    134,                0.51429,                0.36776,                0.94677,                0.87444,                0.85865,                0.87737,                0.71855,                0.61348,                0.39101,                0.97219,               0.005611,               0.005611,               0.005611
                    135,                0.50527,                 0.3569,                0.94009,                0.87531,                0.85026,                 0.8773,                0.71933,                0.60866,                0.38765,                0.96991,               0.005578,               0.005578,               0.005578
                    136,                0.51238,                0.37458,                0.95456,                0.87492,                0.85974,                0.87829,                0.71965,                0.61317,                0.38344,                0.97003,               0.005545,               0.005545,               0.005545
                    137,                0.50438,                0.38021,                0.94761,                0.85992,                0.86543,                0.88267,                0.72349,                0.61184,                0.39164,                0.96527,               0.005512,               0.005512,               0.005512
                    138,                0.50826,                 0.3522,                0.94057,                0.86678,                0.85216,                0.88063,                0.72249,                0.61737,                0.39692,                 0.9653,               0.005479,               0.005479,               0.005479
                    139,                0.50656,                0.36243,                0.94505,                0.88023,                0.84525,                0.88223,                0.72096,                0.62044,                0.39822,                0.96919,               0.005446,               0.005446,               0.005446
                    140,                0.50886,                0.36114,                 0.9457,                0.87722,                0.84864,                0.87965,                0.72242,                0.61645,                0.39465,                0.96589,               0.005413,               0.005413,               0.005413
                    141,                0.49996,                0.35426,                0.94139,                0.86729,                0.86084,                0.87959,                0.72229,                0.61257,                0.38755,                0.96284,                0.00538,                0.00538,                0.00538
                    142,                 0.5005,                0.35404,                 0.9389,                0.87527,                0.84914,                0.88196,                0.72102,                0.61298,                 0.3886,                0.96594,               0.005347,               0.005347,               0.005347
                    143,                0.49411,                0.35412,                0.93675,                0.86775,                0.85531,                0.87929,                0.72365,                0.60968,                0.38388,                0.96494,               0.005314,               0.005314,               0.005314
                    144,                0.49514,                0.35123,                0.93586,                 0.8818,                0.84236,                0.87784,                0.72401,                0.60574,                0.38684,                 0.9633,               0.005281,               0.005281,               0.005281
                    145,                0.49511,                0.34299,                0.93426,                0.87213,                0.84815,                0.87616,                0.72175,                0.60262,                 0.3865,                0.96906,               0.005248,               0.005248,               0.005248
                    146,                0.49569,                0.34612,                 0.9327,                0.87409,                0.83975,                 0.8771,                0.71885,                0.60813,                0.39368,                0.96887,               0.005215,               0.005215,               0.005215
                    147,                0.49402,                0.34505,                0.93396,                0.86022,                0.86294,                0.87374,                0.71697,                 0.6121,                0.39602,                0.97089,               0.005182,               0.005182,               0.005182
                    148,                0.50222,                0.35988,                0.94731,                0.85403,                0.86382,                0.87529,                   0.72,                 0.6084,                0.39422,                0.96855,               0.005149,               0.005149,               0.005149
                    149,                0.48713,                0.33703,                  0.932,                0.84279,                0.86286,                0.87337,                0.71775,                0.60772,                0.40104,                0.96937,               0.005116,               0.005116,               0.005116
                    150,                0.48471,                0.34222,                0.93047,                0.85419,                0.85326,                0.87183,                0.71747,                0.61144,                0.40248,                0.97294,               0.005083,               0.005083,               0.005083
                    151,                0.49005,                0.34643,                0.93298,                0.86473,                0.85247,                0.87398,                0.71723,                0.61121,                0.40306,                0.97331,                0.00505,                0.00505,                0.00505
                    152,                0.48735,                0.34483,                0.93245,                0.86435,                0.84193,                0.87027,                0.71449,                0.60898,                 0.4057,                0.97011,               0.005017,               0.005017,               0.005017
                    153,                0.48624,                0.34711,                0.93149,                0.86874,                0.85434,                0.87505,                0.71755,                 0.6096,                0.40277,                0.97065,               0.004984,               0.004984,               0.004984
                    154,                0.48499,                0.34481,                0.93404,                0.85952,                 0.8548,                0.87356,                0.71718,                 0.6112,                0.40426,                0.97224,               0.004951,               0.004951,               0.004951
                    155,                0.48049,                0.33989,                0.93104,                 0.8599,                0.85333,                0.87265,                0.71801,                0.60941,                0.40067,                0.97062,               0.004918,               0.004918,               0.004918
                    156,                 0.4781,                0.34182,                0.93027,                0.85783,                0.85049,                 0.8785,                0.72185,                0.60729,                0.40007,                0.96638,               0.004885,               0.004885,               0.004885
                    157,                0.48233,                0.34225,                0.92969,                 0.8607,                0.85009,                 0.8786,                0.72471,                 0.6058,                0.39539,                0.96271,               0.004852,               0.004852,               0.004852
                    158,                0.47427,                0.33514,                0.92687,                0.87768,                0.84709,                 0.8817,                0.72693,                0.60253,                0.39446,                0.96203,               0.004819,               0.004819,               0.004819
                    159,                0.47872,                0.33484,                0.92986,                 0.8638,                0.84985,                0.88076,                 0.7292,                0.59944,                0.39672,                0.96008,               0.004786,               0.004786,               0.004786
