                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    116,                0.64457,                0.45123,                0.93945,                0.78037,                0.78215,                0.80837,                0.58161,                0.82356,                0.58366,                  1.039,              0.0043075,              0.0043075,              0.0043075
                    117,                0.65408,                0.46585,                 0.9519,                 0.7565,                0.78101,                0.80173,                0.57326,                0.82215,                0.60517,                 1.0436,               0.004258,               0.004258,               0.004258
                    118,                 0.6509,                 0.4652,                0.94524,                0.77073,                0.78841,                0.81038,                 0.5691,                  0.823,                 0.5989,                 1.0414,              0.0042085,              0.0042085,              0.0042085
                    119,                0.64042,                0.46031,                0.94367,                 0.7668,                0.78469,                0.79986,                0.56877,                0.81839,                0.59055,                 1.0359,               0.004159,               0.004159,               0.004159
                    120,                0.64251,                0.45536,                0.94601,                0.76599,                 0.7922,                0.80783,                 0.5658,                0.82749,                 0.5919,                 1.0339,              0.0041095,              0.0041095,              0.0041095
                    121,                0.64998,                0.46151,                0.94884,                0.77155,                0.78378,                0.79713,                0.57461,                0.81396,                0.58704,                 1.0325,                0.00406,                0.00406,                0.00406
                    122,                0.64704,                0.46596,                0.94862,                0.81315,                0.75528,                0.80069,                0.57545,                 0.8244,                0.58845,                 1.0322,              0.0040105,              0.0040105,              0.0040105
                    123,                0.64646,                0.46101,                0.94548,                 0.8193,                0.74279,                0.80374,                0.56399,                0.81582,                0.59043,                  1.033,               0.003961,               0.003961,               0.003961
                    124,                0.64006,                0.43947,                0.94032,                0.77044,                0.75987,                0.78028,                0.56176,                0.80999,                0.60545,                 1.0287,              0.0039115,              0.0039115,              0.0039115
                    125,                0.62915,                0.43688,                0.93812,                0.79597,                0.75755,                0.79786,                0.55986,                0.81827,                0.59313,                 1.0413,               0.003862,               0.003862,               0.003862
                    126,                0.63643,                0.44625,                0.94415,                0.79252,                0.74921,                0.80434,                  0.572,                0.81746,                0.58261,                 1.0473,              0.0038125,              0.0038125,              0.0038125
                    127,                0.62735,                0.44911,                0.94251,                0.79597,                0.76021,                0.80731,                 0.5689,                0.82729,                0.59034,                 1.0465,               0.003763,               0.003763,               0.003763
                    128,                0.62756,                0.44203,                0.93992,                0.75384,                0.76621,                0.77303,                0.55145,                0.81703,                0.58062,                 1.0406,              0.0037135,              0.0037135,              0.0037135
                    129,                 0.6238,                0.44741,                0.93873,                0.78903,                 0.7777,                0.78924,                0.55736,                0.82681,                 0.6002,                 1.0432,               0.003664,               0.003664,               0.003664
                    130,                0.62639,                0.44446,                0.94153,                0.80165,                0.76733,                0.80018,                 0.5802,                0.82573,                0.60384,                 1.0392,              0.0036145,              0.0036145,              0.0036145
                    131,                 0.6195,                0.43538,                0.93622,                0.76439,                0.78705,                0.80558,                0.56913,                0.82376,                0.57762,                 1.0437,               0.003565,               0.003565,               0.003565
                    132,                0.61504,                0.42585,                0.92961,                0.76677,                0.80616,                0.79909,                 0.5767,                0.81869,                0.60019,                 1.0388,              0.0035155,              0.0035155,              0.0035155
